,id,AFDB50_highest_Tm
2103,droso_1763,0.9819
2104,droso_1850,0.9839
2105,droso_1939,0.5569
2106,droso_2262,0.326
2107,droso_2301,0.4175
2108,droso_2317,0.1865
2109,droso_2362,0.5335
2110,droso_2393,0.2833
2111,droso_2413,0.8738
2112,droso_2448,0.557
2113,droso_5892,0.4995
2114,droso_5921,0.7417
2115,droso_5944,0.3438
2116,droso_5967,0.7393
2117,droso_6001,0.1944
2118,droso_6020,0.3749
2119,droso_6045,0.5037
2120,droso_6080,0.5354
2121,droso_2416,0.4466
2122,droso_2449,0.5634
2123,droso_2481,0.9181
2124,droso_2522,0.1974
2125,droso_2545,0.9325
2126,droso_256,0.3351
2127,droso_2641,0.4019
2128,droso_3238,0.5197
2129,droso_3266,0.5635
2130,droso_3291,0.4542
2131,droso_3318,0.8321
2132,droso_3339,0.3732
2133,droso_3363,0.4536
2134,droso_3385,0.05739
2135,droso_3411,0.111
2136,droso_343,0.161
2137,droso_3461,0.7727
2138,droso_875,0.2826
2139,droso_8,0.2206
2140,droso_924,0.322
2141,droso_950,0.4099
2142,droso_1025,0.3485
2143,droso_1042,0.3976
2144,droso_1073,0.3454
2145,droso_250,0.5044
2146,droso_2527,0.4621
2147,droso_2599,0.3983
2148,droso_2647,0.4905
2149,droso_2669,0.436
2150,droso_2698,0.2785
2151,droso_4113,0.2841
2152,droso_4183,0.5503
2153,droso_4217,0.3803
2154,droso_4237,0.4677
2155,droso_4293,0.5993
2156,droso_4314,0.3995
2157,droso_4337,0.213
2158,droso_440,0.4449
2159,droso_4627,0.6853
2160,droso_4656,0.4206
2161,droso_4677,0.5089
2162,droso_4710,0.2931
2163,droso_4777,0.6661
2164,droso_483,0.2764
2165,droso_4859,0.3797
2166,droso_4881,0.2483
2167,droso_4901,0.593
2168,droso_2519,0.2396
2169,droso_2539,0.2239
2170,droso_2560,0.8848
2171,droso_2675,0.44
2172,droso_2699,0.7058
2173,droso_27,0.6114
2174,droso_507,0.2701
2175,droso_5124,0.7388
2176,droso_5178,0.9517
2177,droso_5240,0.8254
2178,droso_5288,0.4989
2179,droso_536,0.8715
2180,droso_5483,0.5104
2181,droso_5504,0.4916
2182,droso_4027,0.564
2183,droso_4083,0.4567
2184,droso_4125,0.375
2185,droso_414,0.2699
2186,droso_4174,0.9537
2187,droso_4207,0.4475
2188,droso_4223,0.2235
2189,droso_4249,0.2593
2190,droso_4277,0.7115
2191,droso_3831,0.7841
2192,droso_3866,0.2051
2193,droso_3888,0.9578
2194,droso_3937,0.8546
2195,droso_397,0.4252
2196,droso_4008,0.7497
2197,droso_4022,0.8196
2198,droso_4085,0.8631
2199,droso_4118,0.3786
2200,droso_4144,0.5893
2201,droso_3732,0.1047
2202,droso_3781,0.1726
2203,droso_3805,0.5027
2204,droso_3834,0.9007
2205,droso_3902,0.4606
2206,droso_393,0.763
2207,droso_3968,0.7511
2208,droso_6008,0.8816
2209,droso_6046,0.2774
2210,droso_6062,0.3294
2211,droso_6085,0.3031
2212,droso_6106,0.7178
2213,droso_6181,0.7237
2214,droso_6239,0.7091
2215,droso_6268,0.574
2216,droso_628,0.6112
2217,droso_6323,0.7124
2218,droso_6632,0.3204
2219,droso_6660,0.08251
2220,droso_6682,0.5645
2221,droso_708,0.3059
2222,droso_733,0.718
2223,droso_797,0.2953
2224,droso_821,0.1604
2225,droso_842,0.4382
2226,droso_3622,0.234
2227,droso_3649,0.7209
2228,droso_3665,0.2986
2229,droso_3689,0.4465
2230,droso_3719,0.2079
2231,droso_3733,0.06411
2232,droso_3751,0.7433
2233,droso_3777,0.9882
2234,droso_4904,0.4673
2235,droso_492,0.737
2236,droso_495,0.3666
2237,droso_4984,0.4303
2238,droso_5003,0.3878
2239,droso_5026,0.5901
2240,droso_5048,0.1672
2241,droso_5090,0.2782
2242,droso_5110,0.3315
2243,droso_3441,0.6
2244,droso_3466,0.2513
2245,droso_3489,0.3502
2246,droso_3512,0.2529
2247,droso_3528,0.2804
2248,droso_3557,0.5787
2249,droso_3598,0.4629
2250,droso_3627,0.2833
2251,droso_3651,0.5071
2252,droso_3686,0.4318
2253,droso_4835,0.374
2254,droso_4873,0.2526
2255,droso_4891,0.2792
2256,droso_4915,0.8221
2257,droso_493,0.7379
2258,droso_4963,0.3729
2259,droso_4999,0.5429
2260,droso_5066,0.2681
2261,droso_5086,0.6607
2262,droso_4146,0.7478
2263,droso_4177,0.2762
2264,droso_4208,0.06786
2265,droso_4246,0.7818
2266,droso_4306,0.4908
2267,droso_4339,0.3709
2268,droso_4362,0.6524
2269,droso_4884,0.07472999999999999
2270,droso_4906,0.6283
2271,droso_4934,0.2844
2272,droso_4960,0.2186
2273,droso_4983,0.522
2274,droso_5013,0.6239
2275,droso_5034,0.5303
2276,droso_5061,0.2108
2277,droso_5088,0.5223
2278,droso_5114,0.3688
2279,droso_5239,0.2264
2280,droso_5264,0.7538
2281,droso_5318,0.7904
2282,droso_5380,0.3259
2283,droso_5400,0.6025
2284,droso_5437,0.8848
2285,droso_5472,0.6753
2286,droso_5552,0.2134
2287,droso_5600,0.6408
2288,droso_561,0.49
2289,droso_5686,0.6699
2290,droso_5705,0.6771
2291,droso_5733,0.698
2292,droso_5757,0.615
2293,droso_6628,0.4125
2294,droso_6649,0.8038
2295,droso_6674,0.786
2296,droso_6698,0.8074
2297,droso_690,0.3662
2298,droso_765,0.3056
2299,droso_4130,0.8921
2300,droso_4156,0.3136
2301,droso_4192,0.8723
2302,droso_4198,0.7519
2303,droso_4288,0.6314
2304,droso_4312,0.3698
2305,droso_4341,0.4013
2306,droso_4365,0.285
2307,droso_4381,0.3084
2308,droso_4402,0.4918
2309,droso_1660,0.4276
2310,droso_1693,0.1582
2311,droso_1736,0.4796
2312,droso_1761,0.301
2313,droso_1831,0.4933
2314,droso_1856,0.3233
2315,droso_4165,0.3273
2316,droso_4178,0.5839
2317,droso_4200,0.3265
2318,droso_422,0.4189
2319,droso_4281,0.3609
2320,droso_4303,0.6041
2321,droso_433,0.5231
2322,droso_4392,0.4406
2323,droso_2913,0.5339
2324,droso_2942,0.2341
2325,droso_2966,0.6836
2326,droso_2,0.3375
2327,droso_3020,0.4683
2328,droso_3043,0.5481
2329,droso_3154,0.6426
2330,droso_3180,0.4554
2331,droso_3212,0.6905
2332,droso_3498,0.4487
2333,droso_3526,0.3396
2334,droso_3551,0.9653
2335,droso_3578,0.1776
2336,droso_3599,0.3797
2337,droso_3680,0.21
2338,droso_373,0.5326
2339,droso_3769,0.768
2340,droso_3827,0.5938
2341,droso_2244,0.6685
2342,droso_2259,0.5445
2343,droso_2290,0.369
2344,droso_2341,0.6921
2345,droso_2371,0.4321
2346,droso_2417,0.3152
2347,droso_2443,0.4186
2348,droso_3592,0.2038
2349,droso_3648,0.3769
2350,droso_3677,0.1825
2351,droso_3712,0.1626
2352,droso_3739,0.3316
2353,droso_3755,0.4367
2354,droso_3779,0.3632
2355,droso_3804,0.5266
2356,droso_4438,0.376
2357,droso_4467,0.5996
2358,droso_4527,0.8001
2359,droso_4547,0.5772
2360,droso_4631,0.339
2361,droso_4706,0.4934
2362,droso_4544,0.7131
2363,droso_4571,0.7383
2364,droso_4594,0.7047
2365,droso_4618,0.3228
2366,droso_463,0.2612
2367,droso_4664,0.3369
2368,droso_4713,0.1136
2369,droso_473,0.1536
2370,droso_4760,0.3768
2371,droso_4786,0.8623
2372,droso_5760,0.8828
2373,droso_5820,0.742
2374,droso_5877,0.1694
2375,droso_5935,0.8704
2376,droso_5958,0.4781
2377,droso_5983,0.8861
2378,droso_601,0.4213
2379,droso_1323,0.3197
2380,droso_1345,0.1149
2381,droso_1364,0.3808
2382,droso_1397,0.5864
2383,droso_1416,0.3894
2384,droso_1478,0.3657
2385,droso_1499,0.398
2386,droso_1590,0.854
2387,droso_6354,0.2709
2388,droso_6375,0.5417
2389,droso_6416,0.6849
2390,droso_6441,0.4715
2391,droso_645,0.5321
2392,droso_6487,0.2219
2393,droso_6508,0.3261
2394,droso_6532,0.8637
2395,droso_6612,0.8289
2396,droso_3495,0.4245
2397,droso_3511,0.3196
2398,droso_3535,0.3612
2399,droso_3565,0.9828
2400,droso_3643,0.5319
2401,droso_3661,0.0508
2402,droso_3673,0.8898
2403,droso_3723,0.3053
2404,droso_1493,0.4388
2405,droso_1510,0.3611
2406,droso_1537,0.5688
2407,droso_155,0.4422
2408,droso_1587,0.5504
2409,droso_1633,0.3826
2410,droso_1657,0.4951
2411,droso_170,0.6258
2412,droso_4511,0.7241
2413,droso_4545,0.6499
2414,droso_4582,0.429
2415,droso_4610,0.2982
2416,droso_4661,0.2707
2417,droso_4719,0.8727
2418,droso_4756,0.2258
2419,droso_4782,0.517
2420,droso_3823,0.5861
2421,droso_3885,0.6737
2422,droso_3909,0.3815
2423,droso_3946,0.6133
2424,droso_3973,0.9672
2425,droso_4046,0.5752
2426,droso_4065,0.747
2427,droso_4086,0.7601
2428,droso_4112,0.5572
2429,droso_3706,0.6833
2430,droso_3799,0.6746
2431,droso_3840,0.7736
2432,droso_3964,0.6167
2433,droso_4000,0.2792
2434,droso_4023,0.7729
2435,droso_4129,0.8413
2436,droso_4158,0.786
2437,droso_2223,0.6161
2438,droso_2271,0.4806
2439,droso_2338,0.7038
2440,droso_2357,0.7504
2441,droso_2396,0.4921
2442,droso_2425,0.5988
2443,droso_2451,0.3708
2444,droso_2471,0.5779
2445,droso_2497,0.6378
2446,droso_5106,0.3973
2447,droso_5133,0.1479
2448,droso_5159,0.6551
2449,droso_5182,0.09919
2450,droso_5203,0.5945
2451,droso_5227,0.3833
2452,droso_5248,0.4723
2453,droso_5274,0.5563
2454,droso_4429,0.4549
2455,droso_4495,0.6933
2456,droso_4540,0.2941
2457,droso_4559,0.3269
2458,droso_457,0.5564
2459,droso_45,0.1867
2460,droso_461,0.4628
2461,droso_4637,0.589
2462,droso_3887,0.4326
2463,droso_3904,0.5341
2464,droso_3945,0.9667
2465,droso_4004,0.6802
2466,droso_4034,0.433
2467,droso_405,0.5902
2468,droso_4079,0.4304
2469,droso_4111,0.9377
2470,droso_4123,0.222
2471,droso_4147,0.1818
2472,droso_3255,0.4408
2473,droso_3282,0.3936
2474,droso_3306,0.4133
2475,droso_3324,0.4719
2476,droso_334,0.4905
2477,droso_3369,0.8436
2478,droso_3408,0.2284
2479,droso_342,0.1668
2480,droso_3452,0.4906
2481,droso_347,0.6586
2482,droso_5938,0.277
2483,droso_5964,0.261
2484,droso_5984,0.3418
2485,droso_6006,0.2042
2486,droso_6030,0.4191
2487,droso_6053,0.3193
2488,droso_6076,0.2348
2489,droso_60,0.241
2490,droso_2987,0.4632
2491,droso_3036,0.4784
2492,droso_3091,0.6503
2493,droso_3135,0.4692
2494,droso_3161,0.481
2495,droso_3190,0.1965
2496,droso_3210,0.2506
2497,droso_3234,0.1944
2498,droso_2822,0.468
2499,droso_2847,0.6808
2500,droso_2920,0.4328
2501,droso_2953,0.3446
2502,droso_2978,0.7281
2503,droso_3047,0.6057
2504,droso_3123,0.4582
2505,droso_151,0.7259
2506,droso_1542,0.267
2507,droso_1561,0.3878
2508,droso_160,0.6404
2509,droso_162,0.3269
2510,droso_1655,0.3698
2511,droso_16,0.5377
2512,droso_1710,0.8833
2513,droso_2282,0.5307
2514,droso_2304,0.2795
2515,droso_2320,0.3141
2516,droso_2348,0.6072
2517,droso_2373,0.5242
2518,droso_2398,0.2988
2519,droso_2423,0.8113
2520,droso_2446,0.3689
2521,droso_2483,0.3586
2522,droso_5747,0.2529
2523,droso_578,0.1884
2524,droso_5811,0.2301
2525,droso_5839,0.9592
2526,droso_5856,0.5242
2527,droso_5888,0.2412
2528,droso_5915,0.7193
2529,droso_5942,0.199
2530,droso_5961,0.4646
2531,droso_6522,0.5641
2532,droso_6580,0.365
2533,droso_6602,0.1506
2534,droso_6648,0.2662
2535,droso_6676,0.3027
2536,droso_675,0.6644
2537,droso_705,0.3242
2538,droso_734,0.1277
2539,droso_754,0.5933
2540,droso_402,0.2472
2541,droso_4053,0.784
2542,droso_4063,0.216
2543,droso_4077,0.3362
2544,droso_40,0.3014
2545,droso_4132,0.8033
2546,droso_4155,0.5023
2547,droso_4205,0.4308
2548,droso_4228,0.3502
2549,droso_3262,0.5649
2550,droso_3319,0.4639
2551,droso_3347,0.4964
2552,droso_3378,0.1765
2553,droso_3395,0.2207
2554,droso_3420,0.497
2555,droso_3444,0.523
2556,droso_3464,0.156
2557,droso_34,0.2055
2558,droso_3438,0.5945
2559,droso_3472,0.457
2560,droso_3496,0.6148
2561,droso_3588,0.5895
2562,droso_3634,0.4525
2563,droso_3655,0.3651
2564,droso_3675,0.9376
2565,droso_3761,0.3667
2566,droso_4570,0.6577
2567,droso_4615,0.2433
2568,droso_4666,0.8281
2569,droso_4702,0.9498
2570,droso_4729,0.7362
2571,droso_4759,0.8125
2572,droso_4779,0.2774
2573,droso_47,0.2768
2574,droso_4820,0.5213
2575,droso_2874,0.4833
2576,droso_2900,0.5091
2577,droso_2922,0.1592
2578,droso_2946,0.2949
2579,droso_2970,0.8066
2580,droso_3035,0.2606
2581,droso_3057,0.3033
2582,droso_3080,0.3207
2583,droso_3100,0.3621
2584,droso_785,0.3136
2585,droso_80,0.2993
2586,droso_835,0.46
2587,droso_884,0.4679
2588,droso_911,0.3286
2589,droso_948,0.415
2590,droso_971,0.3215
2591,droso_1006,0.3609
2592,droso_4821,0.1999
2593,droso_4861,0.5492
2594,droso_4880,0.8567
2595,droso_4910,0.4007
2596,droso_4927,0.9288
2597,droso_5038,0.8716
2598,droso_5072,0.3055
2599,droso_5093,0.6272
2600,droso_5117,0.8895
2601,droso_514,0.3744
2602,droso_2428,0.7511
2603,droso_2454,0.2867
2604,droso_2474,0.2587
2605,droso_2494,0.4896
2606,droso_2515,0.2128
2607,droso_2553,0.2647
2608,droso_2582,0.5929
2609,droso_260,0.491
2610,droso_594,0.233
2611,droso_5974,0.3545
2612,droso_5998,0.445
2613,droso_6015,0.3828
2614,droso_6063,0.3131
2615,droso_6081,0.6178
2616,droso_612,0.151
2617,droso_6152,0.6039
2618,droso_149,0.3829
2619,droso_1545,0.6729
2620,droso_1571,0.5972
2621,droso_1599,0.3393
2622,droso_1621,0.7179
2623,droso_1648,0.4432
2624,droso_1676,0.2265
2625,droso_1698,0.169
2626,droso_1719,0.3425
2627,droso_5822,0.9859
2628,droso_5870,0.1771
2629,droso_5909,0.5112
2630,droso_593,0.1893
2631,droso_599,0.3661
2632,droso_6027,0.7375
2633,droso_6048,0.2276
2634,droso_2347,0.4601
2635,droso_2369,0.4273
2636,droso_2394,0.7457
2637,droso_241,0.7552
2638,droso_2478,0.4154
2639,droso_2496,0.2592
2640,droso_2513,0.57
2641,droso_2536,0.4259
2642,droso_2567,0.2686
2643,droso_6419,0.3804
2644,droso_6467,0.4175
2645,droso_6494,0.8932
2646,droso_6540,0.3255
2647,droso_6590,0.3694
2648,droso_6622,0.2928
2649,droso_6640,0.9554
2650,droso_6670,0.4364
2651,droso_6700,0.6518
2652,droso_2014,0.5765
2653,droso_2040,0.6249
2654,droso_206,0.5266
2655,droso_2097,0.5972
2656,droso_2121,0.4366
2657,droso_2148,0.54
2658,droso_2192,0.4376
2659,droso_3533,0.3164
2660,droso_3583,0.2827
2661,droso_3604,0.5242
2662,droso_3645,0.7043
2663,droso_3704,0.6223
2664,droso_3730,0.3497
2665,droso_3749,0.295
2666,droso_3786,0.9427
2667,droso_3809,0.7276
2668,droso_3848,0.3093
2669,droso_2578,0.5143
2670,droso_2607,0.1822
2671,droso_2678,0.2664
2672,droso_2702,0.4287
2673,droso_2723,0.3
2674,droso_2748,0.2959
2675,droso_2797,0.4507
2676,droso_4054,0.5655
2677,droso_408,0.2707
2678,droso_4115,0.6581
2679,droso_4162,0.5381
2680,droso_419,0.7859
2681,droso_4255,0.3336
2682,droso_4289,0.4862
2683,droso_4333,0.5156
2684,droso_4376,0.5807
2685,droso_4426,0.3544
2686,droso_4802,0.3821
2687,droso_4827,0.6302
2688,droso_4843,0.5262
2689,droso_4866,0.5432
2690,droso_4914,0.9022
2691,droso_4969,0.5632
2692,droso_5005,0.4782
2693,droso_5030,0.5064
2694,droso_5069,0.4377
2695,droso_2808,0.7831
2696,droso_2832,0.5399
2697,droso_2877,0.375
2698,droso_2898,0.9654
2699,droso_2925,0.227
2700,droso_2950,0.3437
2701,droso_2972,0.3989
2702,droso_2998,0.5264
2703,droso_289,0.4382
2704,droso_2924,0.5039
2705,droso_2948,0.5255
2706,droso_2971,0.424
2707,droso_29,0.1694
2708,droso_3044,0.7193
2709,droso_3072,0.2776
2710,droso_3096,0.543
2711,droso_3129,0.5121
2712,droso_1077,0.2594
2713,droso_1094,0.4544
2714,droso_1135,0.431
2715,droso_1170,0.4363
2716,droso_1218,0.4644
2717,droso_1259,0.8584
2718,droso_2388,0.3716
2719,droso_2410,0.6258
2720,droso_2431,0.7469
2721,droso_2469,0.6937
2722,droso_2524,0.2976
2723,droso_258,0.6224
2724,droso_2609,0.4579
2725,droso_2633,0.3368
2726,droso_4455,0.3073
2727,droso_4479,0.4955
2728,droso_4497,0.05483
2729,droso_4505,0.5943
2730,droso_4530,0.104
2731,droso_4581,0.2324
2732,droso_4602,0.3035
2733,droso_462,0.3518
2734,droso_4648,0.66
2735,droso_1884,0.2551
2736,droso_1909,0.8085
2737,droso_1970,0.7449
2738,droso_2063,0.1887
2739,droso_2087,0.5687
2740,droso_2105,0.6999
2741,droso_2137,0.616
2742,droso_2190,0.9637
2743,droso_4730,0.4173
2744,droso_4765,0.4877
2745,droso_4798,0.9068
2746,droso_4871,0.6482
2747,droso_4916,0.8249
2748,droso_494,0.2581
2749,droso_4995,0.5333
2750,droso_5052,0.8571
2751,droso_6094,0.6694
2752,droso_6122,0.4474
2753,droso_6148,0.8003
2754,droso_617,0.6781
2755,droso_6206,0.5236
2756,droso_6233,0.9494
2757,droso_6259,0.4764
2758,droso_6291,0.06377000000000001
2759,droso_2571,0.4657
2760,droso_2642,0.3464
2761,droso_2672,0.6531
2762,droso_2694,0.547
2763,droso_2711,0.4477
2764,droso_2737,0.8118
2765,droso_2761,0.5293
2766,droso_2227,0.4042
2767,droso_2247,0.8195
2768,droso_2267,0.3757
2769,droso_2328,0.3827
2770,droso_2353,0.5657
2771,droso_2384,0.572
2772,droso_2506,0.9235
2773,droso_2529,0.5081
2774,droso_254,0.7204
2775,droso_5517,0.6458
2776,droso_5591,0.4736
2777,droso_5614,0.5466
2778,droso_5631,0.6606
2779,droso_5688,0.554
2780,droso_570,0.3865
2781,droso_5731,0.9606
2782,droso_5745,0.3745
2783,droso_576,0.2186
2784,droso_4260,0.1703
2785,droso_4283,0.242
2786,droso_4307,0.4486
2787,droso_4340,0.7866
2788,droso_4350,0.7629
2789,droso_4374,0.1876
2790,droso_439,0.4296
2791,droso_4440,0.3004
2792,droso_1745,0.5587
2793,droso_1783,0.9702
2794,droso_1804,0.2467
2795,droso_1832,0.3679
2796,droso_1858,0.5995
2797,droso_1879,0.2804
2798,droso_1893,0.1592
2799,droso_1922,0.6547
2800,droso_2024,0.6259
2801,droso_2026,0.3444
2802,droso_204,0.1957
2803,droso_2071,0.8492
2804,droso_2127,0.7608
2805,droso_2165,0.463
2806,droso_2187,0.2679
2807,droso_2202,0.2725
2808,droso_2229,0.2966
2809,droso_2270,0.7715
2810,droso_6127,0.3417
2811,droso_6154,0.3771
2812,droso_6202,0.352
2813,droso_6231,0.5798
2814,droso_6258,0.3628
2815,droso_630,0.5484
2816,droso_6336,0.3608
2817,droso_6357,0.6572
2818,droso_6384,0.5124
2819,droso_6343,0.4455
2820,droso_6372,0.5032
2821,droso_6390,0.688
2822,droso_6412,0.963
2823,droso_6537,0.1777
2824,droso_6559,0.2098
2825,droso_6669,0.4053
2826,droso_6703,0.4456
2827,droso_6312,0.6023
2828,droso_6339,0.7353
2829,droso_6374,0.5848
2830,droso_6399,0.2743
2831,droso_6421,0.265
2832,droso_6443,0.3612
2833,droso_6466,0.5529
2834,droso_6493,0.5713
2835,droso_6517,0.1602
2836,droso_1057,0.3962
2837,droso_1147,0.3649
2838,droso_1167,0.2988
2839,droso_118,0.395
2840,droso_1229,0.822
2841,droso_1302,0.6177
2842,droso_3573,0.5138
2843,droso_3584,0.4768
2844,droso_3614,0.2287
2845,droso_3641,0.2064
2846,droso_3685,0.2006
2847,droso_3709,0.9378
2848,droso_3793,0.7158
2849,droso_3815,0.7607
2850,droso_385,0.5292
2851,droso_1093,0.2928
2852,droso_110,0.9742
2853,droso_1191,0.247
2854,droso_1215,0.7612
2855,droso_1238,0.3066
2856,droso_1284,0.3086
2857,droso_1310,0.3877
2858,droso_1334,0.6279
2859,droso_135,0.09732
2860,droso_5229,0.4806
2861,droso_5262,0.9772
2862,droso_5263,0.3863
2863,droso_5287,0.7248
2864,droso_5313,0.4517
2865,droso_5334,0.788
2866,droso_5387,0.1994
2867,droso_826,0.3689
2868,droso_84,0.1898
2869,droso_873,0.6429
2870,droso_898,0.2311
2871,droso_932,0.1137
2872,droso_954,0.377
2873,droso_99,0.3231
2874,droso_1001,0.3854
2875,droso_5192,0.5243
2876,droso_5214,0.3098
2877,droso_5260,0.8802
2878,droso_5301,0.6228
2879,droso_5325,0.564
2880,droso_5411,0.5327
2881,droso_5459,0.7973
2882,droso_5473,0.2639
2883,droso_5534,0.6633
2884,droso_5354,0.1234
2885,droso_5399,0.563
2886,droso_5424,0.4434
2887,droso_5451,0.2666
2888,droso_5474,0.249
2889,droso_5492,0.9311
2890,droso_5518,0.5215
2891,droso_5547,0.2472
2892,droso_556,0.2598
2893,droso_699,0.4679
2894,droso_732,0.4561
2895,droso_75,0.4287
2896,droso_781,0.2801
2897,droso_804,0.2048
2898,droso_824,0.3509
2899,droso_893,0.4171
2900,droso_922,0.5211
2901,droso_973,0.3085
2902,droso_1717,0.4649
2903,droso_1751,0.7301
2904,droso_1864,0.411
2905,droso_1885,0.2273
2906,droso_1916,0.3984
2907,droso_1941,0.2351
2908,droso_1963,0.4076
2909,droso_1993,0.5357
2910,droso_1387,0.3139
2911,droso_1409,0.4524
2912,droso_1431,0.2862
2913,droso_1455,0.1982
2914,droso_1484,0.5551
2915,droso_1557,0.5715
2916,droso_1591,0.2831
2917,droso_1618,0.3399
2918,droso_2424,0.4291
2919,droso_2447,0.5728
2920,droso_246,0.702
2921,droso_2518,0.2957
2922,droso_2565,0.6835
2923,droso_2584,0.6188
2924,droso_2611,0.5193
2925,droso_3967,0.7129
2926,droso_3,0.2322
2927,droso_401,0.3924
2928,droso_4041,0.9475
2929,droso_4167,0.7993
2930,droso_4181,0.541
2931,droso_4209,0.6485
2932,droso_4234,0.4331
2933,droso_4265,0.3521
2934,droso_1013,0.4099
2935,droso_1050,0.6777
2936,droso_1083,0.567
2937,droso_109,0.1359
2938,droso_1143,0.4059
2939,droso_1166,0.6112
2940,droso_1211,0.3288
2941,droso_1234,0.2124
2942,droso_6363,0.1209
2943,droso_6401,0.5734
2944,droso_6425,0.5709
2945,droso_644,0.394
2946,droso_647,0.6384
2947,droso_6563,0.4993
2948,droso_6586,0.3354
2949,droso_660,0.4907
2950,droso_4630,0.4322
2951,droso_4652,0.3461
2952,droso_4697,0.6123
2953,droso_4712,0.5051
2954,droso_4738,0.5417
2955,droso_4757,0.3041
2956,droso_477,0.8227
2957,droso_4806,0.1446
2958,droso_487,0.4959
2959,droso_3086,0.7656
2960,droso_3108,0.3273
2961,droso_3131,0.8022
2962,droso_3160,0.3184
2963,droso_3183,0.5146
2964,droso_3209,0.366
2965,droso_3275,0.3012
2966,droso_3298,0.6706
2967,droso_3388,0.2954
2968,droso_520,0.27
2969,droso_522,0.616
2970,droso_5261,0.5782
2971,droso_5286,0.2298
2972,droso_5317,0.4482
2973,droso_5338,0.5855
2974,droso_5366,0.3032
2975,droso_5394,0.05892000000000001
2976,droso_53,0.2502
2977,droso_5432,0.4186
2978,droso_3290,0.3636
2979,droso_3316,0.3441
2980,droso_335,0.4921
2981,droso_3384,0.9849
2982,droso_3407,0.641
2983,droso_3431,0.3504
2984,droso_3463,0.2596
2985,droso_3486,0.3911
2986,droso_3509,0.2312
2987,droso_5417,0.6259
2988,droso_5445,0.753
2989,droso_547,0.7565
2990,droso_54,0.5314
2991,droso_5568,0.2072
2992,droso_5613,0.6724
2993,droso_5639,0.3098
2994,droso_5661,0.1412
2995,droso_3157,0.3783
2996,droso_3177,0.5337
2997,droso_3201,0.3606
2998,droso_3223,0.415
2999,droso_3242,0.5085
3000,droso_3269,0.2667
3001,droso_3297,0.6302
3002,droso_3333,0.1798
3003,droso_3357,0.3428
3004,droso_3380,0.2666
3005,droso_654,0.2727
3006,droso_6574,0.6187
3007,droso_6626,0.104
3008,droso_6645,0.5199
3009,droso_66,0.1721
3010,droso_679,0.4701
3011,droso_701,0.4154
3012,droso_731,0.3857
3013,droso_757,0.2479
3014,droso_4278,0.3953
3015,droso_4313,0.5143
3016,droso_434,0.4031
3017,droso_4369,0.6809
3018,droso_4396,0.178
3019,droso_4408,0.4706
3020,droso_4432,0.4105
3021,droso_4459,0.3181
3022,droso_4483,0.2886
3023,droso_5596,0.1451
3024,droso_5617,0.3161
3025,droso_5672,0.8386
3026,droso_5694,0.7159
3027,droso_5711,0.8759
3028,droso_5740,0.3515
3029,droso_5789,0.057929999999999995
3030,droso_5806,0.3799
3031,droso_4466,0.271
3032,droso_448,0.3821
3033,droso_4521,0.9019
3034,droso_4577,0.3559
3035,droso_4599,0.5865
3036,droso_4622,0.4952
3037,droso_4673,0.6563
3038,droso_5223,0.4797
3039,droso_5253,0.6474
3040,droso_5275,0.4524
3041,droso_5298,0.4489
3042,droso_5361,0.5654
3043,droso_537,0.3493
3044,droso_5420,0.8858
3045,droso_2713,0.4613
3046,droso_2735,0.7626
3047,droso_2763,0.5859
3048,droso_2798,0.1985
3049,droso_281,0.5929
3050,droso_2843,0.4062
3051,droso_2867,0.521
3052,droso_2896,0.6417
3053,droso_3741,0.4846
3054,droso_3766,0.3361
3055,droso_3794,0.6983
3056,droso_3825,0.1893
3057,droso_3849,0.6387
3058,droso_3880,0.1934
3059,droso_3908,0.5296
3060,droso_6120,0.3379
3061,droso_6144,0.5277
3062,droso_6192,0.8601
3063,droso_6219,0.08262
3064,droso_6229,0.6022
3065,droso_6274,0.3158
3066,droso_6307,0.09146
3067,droso_6335,0.5876
3068,droso_4591,0.5626
3069,droso_460,0.7964
3070,droso_4687,0.8927
3071,droso_4751,0.09006
3072,droso_4797,0.4943
3073,droso_481,0.431
3074,droso_4847,0.5248
3075,droso_4876,0.3521
3076,droso_489,0.5937
3077,droso_2404,0.5465
3078,droso_2426,0.4765
3079,droso_248,0.5409
3080,droso_2512,0.2824
3081,droso_2534,0.561
3082,droso_2556,0.3806
3083,droso_2580,0.2368
3084,droso_812,0.555
3085,droso_901,0.3547
3086,droso_925,0.1959
3087,droso_942,0.4231
3088,droso_9,0.3028
3089,droso_1009,0.5365
3090,droso_1038,0.3299
3091,droso_1067,0.389
3092,droso_3789,0.9805
3093,droso_3845,0.9389
3094,droso_3873,0.5714
3095,droso_389,0.2963
3096,droso_3938,0.41
3097,droso_4010,0.179
3098,droso_4033,0.4638
3099,droso_4096,0.6191
3100,droso_2264,0.7526
3101,droso_2310,0.2425
3102,droso_2359,0.2095
3103,droso_2378,0.6847
3104,droso_2418,0.8627
3105,droso_2461,0.2015
3106,droso_2487,0.2767
3107,droso_2504,0.6096
3108,droso_2521,0.8173
3109,droso_6578,0.5727
3110,droso_6604,0.2562
3111,droso_6630,0.3513
3112,droso_6685,0.5548
3113,droso_6708,0.8677
3114,droso_752,0.7098
3115,droso_792,0.331
3116,droso_815,0.3087
3117,droso_838,0.34
3118,droso_867,0.261
